id,text,user_name,user_location,sentiment,created,housemate
5903,"Time for a big fat spicy jalfrezi now before bath, face mask &amp; #cbb catch-up!  #curry #spicy #jalfrezi #sundaychills",kay_leigh10,Manchester,NA,2017-01-22T17:13:54,No name
5904,RT @bbuk: .@NicolaMcLean watching the drama like... _Ÿ‘… #CBB https://t.co/XJW5uFzs0e,DanielsLondon,"Brent, London",NA,2017-01-22T17:13:59,No name
5905,RT @bbuk: .@planetjedward have been working hard today customising jackets. What do you think of their craft skills based onâ€_ ,crazyforjed13xx,A big secret ,NA,2017-01-22T17:13:59,No name
5906,RT @CamiLiModel: How is Stacy &amp; her wig not up for eviction? #CBB,znaidauskaite,Wales | Haverfordwest ,NA,2017-01-22T17:14:05,No name
5907,Getting put up for bimjnation every week has actually got Heidi speaking for once  #cbbuk,Shabeydoo,beyhive ,NA,2017-01-22T17:14:01,No name
5908,@TheProdigalFox voice reminds me of @Helen_Wood86 keep thinking it's her in there _Ÿ˜‚ #cbb,xMissxFowlesx,Oxfordshire,NA,2017-01-22T17:14:08,No name
5909,RT @BBBother: You have to feel for Spencer: the indignity of lowering yourself to be boring &amp; nice for 19 days and you still get eternallyâ€_,MollBBUK,"Leeds, England",NA,2017-01-22T17:14:10,No name
5910,This house doesn't realize that James C is an actor for a living  #CBB,Elleayyhw,,NA,2017-01-22T17:14:24,No name
5911,woiiiiiiii https://t.co/hrSRsUS1aA,SoFrolushes,Derby & London - UK,NA,2017-01-22T17:14:24,No name
5912,"RT @CamiLiModel: Omg, now I know where I recognize Kim from! #HatchetFace #CryBaby #CBB https://t.co/qefzXBCSL6",znaidauskaite,Wales | Haverfordwest ,NA,2017-01-22T17:14:25,No name
5913,Nicola is upset as she locks horns with Spencer after last night https://t.co/6LVM86lAIt #CBB https://t.co/qsJ7HnxFzz,bbuk247,The Big Brother House ,NA,2017-01-22T17:14:43,No name
5914,"love seeing the #speidi whinge reaction to having games played on them, what goes around comes around #cbb",_woodface,,NA,2017-01-22T17:14:48,No name
5915,RT @LucyLucygrant16: @bbuk #CBB https://t.co/c6yW2sWYrM,bulldogg00,,NA,2017-01-22T17:14:50,No name
5916,Really want @MrJamesCosmo or @NicolaMcLean to win #cbb even more after last nights episode_Ÿ˜__Ÿ˜_,Rachael__McCoy,"Here, there, everywhere ",NA,2017-01-22T17:14:56,No name
5917,RT @Elleayyhw: This house doesn't realize that James C is an actor for a living  #CBB,Rainey_k1,surrey.,NA,2017-01-22T17:15:06,No name
5918,Just know watching #CBB &amp; Spencer is officially my favorite. Love him!,aboutbgc,,NA,2017-01-22T17:15:15,No name
5919,RT @LucyLucygrant16: @bbuk #CBB https://t.co/c6yW2sWYrM,Shauniecarts04,,NA,2017-01-22T17:15:16,No name
5920,RT @CamiLiModel: Finally catching up on #CBB &amp; I HIGHLY dislike Stacy &amp; think Jamie is a total creep; should've been one of the first gone.,OfficialNat_88,Coventry,NA,2017-01-22T17:15:18,No name
5921,ã€êäººæ°—éÅ_å_»è¨˜äº‹ã€‘ã€êWindows 10ã€‘CB/CBB/LTSBãÅ®ãÅùã‚ŒãÅ_ã‚ŒãÅ®éÅ•ãÅ„ãÅ¯ï_Ÿã‚µãƒùãƒ_ãƒˆæœŸé™êãÅ¯ï_Ÿhttps://t.co/28spf1tamT,micachi_net,,NA,2017-01-22T17:15:18,No name
5922,#cbbJedward two guys with with a Goodâù_ï¸è Heart trying to cheer up Braveâù_ï¸èHeart #CBBJamesC  bless 'em #cbb https://t.co/GvdnlE1BCq,PatCashinPJ,"New Forest , Hampshire ",NA,2017-01-22T17:15:24,No name
5923,RT @BBBother: You have to feel for Spencer: the indignity of lowering yourself to be boring &amp; nice for 19 days and you still get eternallyâ€_,superTV247,The Diary Room,NA,2017-01-22T17:15:30,No name
5924,@bbuk @CalumBest @TheProdigalFox reckon @courters_wood could be up for some white collar boxing over this!! #CBB #sendcourtneyintothehouse,G2theb4,"England, United Kingdom",NA,2017-01-22T17:15:50,No name
5925,"RT @behlul_official: When you see your mate being kicked out the club #CBB https://t.co/R4AvkIgyWP",Latieshaxo,London ,NA,2017-01-22T17:15:56,No name
5926,"Interesting result... just under half you watch #CBBBOTS every night, with mixed results for the other options...â€_ https://t.co/SwNZRMEphs",bbuk_zone,UK (Previously: @bbukzone),NA,2017-01-22T17:15:57,No name
5927,RT @stipkins: me turning up at pre drinks feeling generous x #cbb https://t.co/7bSjqSOoK2,RosieTinker,Nottingham,NA,2017-01-22T17:16:02,No name
5928,@bbuk @CalumBest @TheProdigalFox Ugh! It's like Chanelle Hayes &amp; Ziggy all over again! _Ÿ’__Ÿ˜´_Ÿ’__Ÿ’©Â #cbb,AlladinNoons,"London, England",NA,2017-01-22T17:16:05,No name
5929,"CBB's Stacy Francis explodes in anger at ""disrespectful"" Kim Woodburn after finding her - https://t.co/1mC2IRVq4o",painter87048,"Corrales, NM",NA,2017-01-22T17:16:11,No name
5930,RT @holyloreen: @bbuk plz follow me legends_Ÿ’— #CBB https://t.co/Wqc7O0xkQd,bulldogg00,,NA,2017-01-22T17:16:12,No name
5931,"CBB's Stacy Francis explodes in anger at ""disrespectful"" Kim Woodburn after finding her -  https://t.co/jSY9wqHWRC",painter87048,"Corrales, NM",NA,2017-01-22T17:16:20,No name
5932,â–¶@DailyMailCeleb: CBB's Jessica Cunningham 'worried over nude snaps' https://t.co/CG0l7oCKHh,Celebrity_VIP1,Hollywood,NA,2017-01-22T17:16:31,No name
5934,CBBâ€™s Jessica Cunningham â€˜worried over nude snapsâ€™ TV ShowbizÂ News https://t.co/lXmthI113M https://t.co/xaqxlsHFXY,KMinoogouty,Belgium,NA,2017-01-22T17:16:32,No name
5935,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",THEREAiDJSKAM,"STAMFORD,CONNECTICUT",NA,2017-01-22T17:16:36,No name
5936,Is it true that #Biancas 'secret' boyfriend is paying a visit?? #cbb #celebritybigbrother,Rainey_k1,surrey.,NA,2017-01-22T17:16:36,No name
5937,RT @MongrelAdam: Has #cbbkim been writing the script for #taboo?! #cbb #bbuk #fuckoff https://t.co/0WMguvyIz2,Script_robot,The Internet,NA,2017-01-22T17:16:37,No name
5938,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",fahad95388,,NA,2017-01-22T17:16:38,No name
5939,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",Lezbl_Real,Australia ,NA,2017-01-22T17:16:39,No name
5940,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",BallChangeKlck,Brisbane ,NA,2017-01-22T17:16:40,No name
5941,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",AmandaMarleFair,"Maynard, MA",NA,2017-01-22T17:16:42,No name
5942,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",MsRslmmons,"Trussville, Al",NA,2017-01-22T17:16:48,No name
5943,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",JesslcaEloise_,,NA,2017-01-22T17:16:49,No name
5944,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",JavedKoia,"Birmingham, UK",NA,2017-01-22T17:16:50,No name
5945,#CBB's Jamie Oâ€™Hara speaks honestly to Bianca Gascoigne about why he's 'holding back' https://t.co/W7yXU5I8xk https://t.co/bqvwmQZB5o,TheSun,London,NA,2017-01-22T17:16:53,No name
5946,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",RyanD0veton,Swansea,NA,2017-01-22T17:16:55,No name
5947,"New at @FanRag_UWith no O.G. (Anunoby), JBJ must lead the way N-O-W.@JosephNardone on James Blackmon and #IUBB https://t.co/RMNjSaZpAK",FanRag_U,,NA,2017-01-22T17:17:03,No name
5948,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",Mr_BPlerce,Dallas,NA,2017-01-22T17:17:03,No name
5949,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",smlleyeily,anywhere I wanna be,NA,2017-01-22T17:17:03,No name
5950,RT @bbuk: .@NicolaMcLean watching the drama like... _Ÿ‘… #CBB https://t.co/XJW5uFzs0e,AlekseyKorneew,_¡ÑƒÑ€_____¸_º_¸____,NA,2017-01-22T17:17:03,No name
5951,"They're bored, they've got nothing to do. _Ÿ˜œ #CBB https://t.co/C04O1eCMzx",RealitySnapsUK,United Kingdom,NA,2017-01-22T17:17:05,No name
5952,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",BarblSaichuk,Rosario,NA,2017-01-22T17:17:05,No name
5953,"#CBBhttps://t.co/h41jIOu5nD",PregameNow,"Las Vegas, Nevada",NA,2017-01-22T17:17:02,No name
5954,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",Anna_king405,South Gloucestershire,NA,2017-01-22T17:17:11,No name
5955,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",v4nsantander,,NA,2017-01-22T17:17:12,No name
5956,Me when I try to annoy my Mum:_Ÿ˜‚ https://t.co/vmMmNYhnI1,marasilva_xo,London,NA,2017-01-22T17:17:13,No name
5957,RT @bbuk: We remember when @Louis_Tomlinson used to tweet about usâ€_ We still miss him. _Ÿ˜¢ #CBB,Gimenez631,,NA,2017-01-22T17:17:15,No name
5958,RT @Rylan: Spencer has arrived. Welcome back.... sitting here like #Cbb https://t.co/LiIbiKIYfJ,TheyCallMe__Boo,,NA,2017-01-22T17:17:20,No name
5959,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",euromarley0,"Sofia, Bulgaria",NA,2017-01-22T17:17:22,No name
5960,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",ltsJustVdub,"Houston, Texas ",NA,2017-01-22T17:17:24,No name
5961,@ArtemioReyesJr @EspinozaBoxing You should fight Josesito Lopez one day... Thatd be an epic I.E. fight at the CBB Arena!,ElSaulaco13,,NA,2017-01-22T17:17:26,No name
5962,RT @bbuk: House Mum @NicolaMcLean has cooked a hearty lunch and @BiancaGascoigne seems to be jealous of @planetjedward's portâ€_ ,crazyforjed13xx,A big secret ,NA,2017-01-22T17:17:30,No name
5963,RT @Carabobo_FC: #Amistoso | #EnvigadoFC 1-1 #CaraboboFC | Final del partido | Goles: C. Rojas 25' (ENV). C. Rivero 17' (CBB) #Pretemporadaâ€_,MauroMet94,cartagena-colombia,NA,2017-01-22T17:17:32,No name
5964,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",f4keTemasekJC,,NA,2017-01-22T17:17:32,No name
5965,@bbuk @Rylan @_ClaireRichards haha this was without doubt one of the funniest moments on CBB.. we need Ry back in the house! _ŸŒŸ_Ÿ˜‚âù_ xxx,KittyKatPK,United Kingdom,NA,2017-01-22T17:17:35,No name
5966,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",ShlGonzalez,"|Buenos Aires, Luis GuillÃ_n|",NA,2017-01-22T17:17:37,No name
5967,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",ZachKanlecki,Canada â€¢,NA,2017-01-22T17:17:41,No name
5968,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",saeed9385407,,NA,2017-01-22T17:17:42,No name
5969,"RT @bbuk: Hey @Rylan, remember when you wore @_ClaireRichards' bra and tights and  she chased you round the House? Ahhh the mâ€_ ",KittyKatPK,United Kingdom,NA,2017-01-22T17:17:45,No name
5970,RT @NicolaMcLean: Nicola loved #Speidi before #CBB so she will be gutted Spencer feels that way. Serious game playing from whoever isâ€_ ,mvnirxh,,NA,2017-01-22T17:17:47,No name
5971,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",aj5665aj,,NA,2017-01-22T17:17:51,No name
5972,Was just thinking that! #CBB https://t.co/4jAxhDsKce,RealitySnapsUK,United Kingdom,NA,2017-01-22T17:17:54,No name
5973,She needs to go! #CBB https://t.co/TYDwnx3lOd,doggonedoggie,,NA,2017-01-22T17:17:54,No name
5974,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",Wasaibe_,,NA,2017-01-22T17:17:57,No name
5975,Only good thing about this Sunday = #cbb on at 9pm,annaa18x,London,NA,2017-01-22T17:18:13,No name
5976,I hope they can work it out #CBB https://t.co/PMXQLPqvKr,GrianneDoherty7,Ireland,NA,2017-01-22T17:18:20,No name
5977,RT @bbuk: It's sexy massage time for @CalumBest and @TheProdigalFox. There's definitely chemistry there right? _Ÿ˜˜ Let us knowâ€_ ,Guest11Jessica,UK,NA,2017-01-22T17:18:23,No name
5978,RT @bbuk247: Housemates have been taking part in a ball pit themed task! Take a look: https://t.co/kmNXXJOJ9b #CBB https://t.co/QkafwhfRj2,JedBigBrother,Planet Jedward,NA,2017-01-22T17:18:47,No name
5979,"RT @LouScoobieT83: I love @MrJamesCosmo such a beautiful soul, charming, honest, funny, talented and just awesome!! #CBB https://t.co/eR56Hâ€_",GeorgiaaH_,United Kingdom,NA,2017-01-22T17:18:52,No name
5980,"RT @bbuk: Hey @Rylan, remember when you wore @_ClaireRichards' bra and tights and  she chased you round the House? Ahhh the mâ€_ ",Guest11Jessica,UK,NA,2017-01-22T17:18:58,No name
5981,"RT @superTV247: Emma: ""The winner of Celebrity Big Brother is.... KIM"" Kim: ""oh shut up you little bitch"" #cbb",Jamiemc2313,Worldwide (Mainly UK),NA,2017-01-22T17:19:03,No name
5982,RT @tellymix: Celebrity Big Brother 2016: Spencer Pratt says Nicola McLean is â€˜dead to himâ€™ https://t.co/VSNR1v5OdK https://t.co/WZtqJ6ncuhâ€_,devilsophie2,Bristol,NA,2017-01-22T17:19:03,No name
5983,RT @namols_: Get Nicola out! #CBB,HarlieSlomanx,,NA,2017-01-22T17:19:15,No name
5984,"Dave's CBB Sundayhttps://t.co/4quqvQZv6p@Dave_Essler",PregameNow,"Las Vegas, Nevada",NA,2017-01-22T17:19:18,No name
5985,"RT @TeamSpeidiUK: Tomorrow is eviction night! To SAVE SPEIDI, call: 6 44 24 07 (Mobile) 090 20 44 24 07 (Landline)#CBBÂ Â Â #CBBSpeidi https:â€_",amoblake,Mayo,NA,2017-01-22T17:19:23,No name
5986,Considering it was on the TV. _Ÿ˜… #CBB https://t.co/WpEabXwnU7,RealitySnapsUK,United Kingdom,NA,2017-01-22T17:19:25,No name
5987,RT @thrilwaIl: this is made my day #CBB https://t.co/LhGDPBCyCp,PorzioKris,,NA,2017-01-22T17:19:31,No name
5988,CBB's Jessica Cunningham 'worried over nude snaps' https://t.co/ie6k5sTCQU https://t.co/efwx3guRsb,lexscriptaesq,new york city,NA,2017-01-22T17:19:36,No name
5989,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,Mandiepops,Frome/Plymouth,NA,2017-01-22T17:19:38,No name
5990,CBB's Jessica Cunningham 'worried over nude snaps' https://t.co/0AiTMkArvn #uk,londonnewsnow,"London, England, UK",NA,2017-01-22T17:19:38,No name
5991,THEY FOLLOWED US! THANK YOU SO MUCH @BBUK. #CBB,RealitySnapsUK,United Kingdom,NA,2017-01-22T17:19:50,No name
5992,CBB's Jessica Cunningham 'worried over nude snaps': Naked photographs of Celebrity Big Brother star Jessicaâ€_â€_ https://t.co/YKOC6DSVED,agbota3,,NA,2017-01-22T17:19:51,No name
5993,RT @nmgraywiz: Enter at CBB to win one a copy of Help for Suffering Humanity by @DrBrianKiczek @HopenLifePress https://t.co/1rQol9dtxp,RosaryMovement,,NA,2017-01-22T17:19:51,No name
5994,CBB's Jessica Cunningham 'worried over nude snaps' https://t.co/6AUhnIf6XB,CelebrityShout,UK,NA,2017-01-22T17:19:53,No name
5995,RT @Rylan: Spencer has arrived. Welcome back.... sitting here like #Cbb https://t.co/LiIbiKIYfJ,mgpxamwx,"Ellon, Scotland",NA,2017-01-22T17:19:56,No name
5996,Is this an end to @CalumBest and @TheProdigalFox's flirtation? #CBB https://t.co/WqYlO0whDK,Daily_Star,London,NA,2017-01-22T17:19:59,No name
5997,RT @bbuk: .@planetjedward have been working hard today customising jackets. What do you think of their craft skills based onâ€_ ,JedBigBrother,Planet Jedward,NA,2017-01-22T17:20:03,No name
5998,RT @bbuk: .@planetjedward have been working hard today customising jackets. What do you think of their craft skills based onâ€_ ,roadrunner1904,the crazy weirdo box ;-),NA,2017-01-22T17:20:07,No name
5999,#cbb did the housemates think the question was vote out the person who would make the house dull without them? Missing @austinarmacost,staceydarling07,"England, United Kingdom",NA,2017-01-22T17:20:16,No name
6000,RT @bbuk247: Nicola is upset as she locks horns with Spencer after last night https://t.co/6LVM86lAIt #CBB https://t.co/qsJ7HnxFzz,K10orourkeKate,"Milton Keynes, England",NA,2017-01-22T17:20:24,No name
6001,RT @bbuk: It's sexy massage time for @CalumBest and @TheProdigalFox. There's definitely chemistry there right? _Ÿ˜˜ Let us knowâ€_ ,TOMWALLACE97,United Kingdom,NA,2017-01-22T17:20:33,No name
6002,RT @bbuk247: Housemates have been taking part in a ball pit themed task! Take a look: https://t.co/kmNXXJOJ9b #CBB https://t.co/QkafwhfRj2,K10orourkeKate,"Milton Keynes, England",NA,2017-01-22T17:20:34,No name
6003,"@AugustusThe3rd @FeralHogg while those may be facts and I too am frustrated with CBB, he's not going anywhere, look at his huge buyout.",dickeybennett,"Olive Branch, MS",NA,2017-01-22T17:20:38,No name
6004,"CBB:Ohio Stata ML -135 to win 1.25uLa Salle/VCU o153 to win 1u",All_Day_DP,"Boston, MA",NA,2017-01-22T17:21:05,No name
6005,RT @rich_mayes: Kim V Trump @bbuk @Rylan @EmmaWillis @bbbots_uk #kimwoodburn #trump #cbb #cbbuk #kim https://t.co/TaK58XLLsP,theStylerer,,NA,2017-01-22T17:21:05,No name
6006,"CBB PickNorthwestern +3 (buying a point)#northwestern #sportsbetting https://t.co/C4cKt8GU7T",greekan32, ,NA,2017-01-22T17:21:10,No name
6007,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",jcmlller,San Francisco and Hong Kong,NA,2017-01-22T17:21:17,No name
6008,@KraazyyNTC @Dinttick dropei uma da cbb 71 conto,JooaoAway,,NA,2017-01-22T17:21:29,No name
6009,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,msknndy,,NA,2017-01-22T17:21:33,No name
6010,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,PatLynch29,"Queniborough, England",NA,2017-01-22T17:21:34,No name
6011,"RT @bbuk: Meanwhile, back in the #CBB House, there's been a bit of a #mantub revival... https://t.co/nYe7ldTTj9",Itsmeemilyjayme,where ever Pete Wicks is ;),NA,2017-01-22T17:21:42,No name
6012,"#CBB Double Down Sunday FREE TOPhttps://t.co/H1CAWznlJz@JR_Odonnell",PregameNow,"Las Vegas, Nevada",NA,2017-01-22T17:21:53,No name
6013,"RT @PregameNow: Dave's CBB Sundayhttps://t.co/4quqvQZv6p@Dave_Essler",Dave_Essler,Exiled to the River,NA,2017-01-22T17:22:02,No name
6014,Date girls from Venezuela They are great  #CBB #CBBUK #HipHop  #MasikaKalysha #LHHHollywood #NickiMinaj #girlsâ€_ https://t.co/9uWfHTh4JV,latineuro,"Miami, FL",NA,2017-01-22T17:22:10,No name
6015,RT @Rainey_k1: Is it true that #Biancas 'secret' boyfriend is paying a visit?? #cbb #celebritybigbrother,Jenniferblaylo5,,NA,2017-01-22T17:22:13,No name
6016,CBB's Jessica Cunningham 'worried over nude snaps' https://t.co/zf7IQMmnjX https://t.co/vCJP5C3sY3,PeopleStarWorld,United States,NA,2017-01-22T17:22:13,No name
6017,RT @bbuk: .@planetjedward have been working hard today customising jackets. What do you think of their craft skills based onâ€_ ,JohnsPikaGirl,Republic of Slovenia,NA,2017-01-22T17:22:20,No name
6018,I AM ON THE FLOOR_Ÿ˜_ THANK YOUâù_ #CBB https://t.co/I612oBVb4O,holyloreen,uk,NA,2017-01-22T17:22:22,No name
6019,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,mistertoffer84,"Bristol, England",NA,2017-01-22T17:22:25,No name
6020,"RT @bbuk: Prepare your ears for the FULL FURY of @StacyFrancis! Why did you have to mess with her clean towel Kim, why??? #CBB https://t.coâ€_",gilliansfarmiga,middle aged actresses â™¡,NA,2017-01-22T17:22:27,No name
6021,RT @bbuk: House Mum @NicolaMcLean has cooked a hearty lunch and @BiancaGascoigne seems to be jealous of @planetjedward's portâ€_ ,JohnsPikaGirl,Republic of Slovenia,NA,2017-01-22T17:22:32,No name
6022,RT @bbuk: Late night DRAMA for @CalumBest and @TheProdigalFox! Let us know who you think was in the wrongâ€_ #CBB https://t.co/XQtbi6mEKz,jpatel1710,,NA,2017-01-22T17:22:32,No name
6023,OMG! Sum 1 on CBB with morals!  Cant believe it !,02f50cdf61bc4df,,NA,2017-01-22T17:22:51,No name
6024,RT @DavidWeekender: Honestly #CBB is not the same without @Chloe_GShore she was fucking brilliant! I wanted her to win! Fuck off Stacy! _Ÿ–•_Ÿè»,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:22:57,No name
6025,RT @Daily_Star: Heidi seems to finally be standing up on her own #CBB https://t.co/8464ytD1j2,K10orourkeKate,"Milton Keynes, England",NA,2017-01-22T17:22:57,No name
6026,RT @bbuk: Our @NolanColeen is meeting the day in a fragrant way. Nothing like a Sunday spritz. #CBB https://t.co/NobYRThlzC,FoodiQueenLDN,Cup BarrysTea DUB LDN NYC UAE ,NA,2017-01-22T17:23:15,No name
6027,RT @stevenfrze7: @Chloe_GShore can't believe you got voted out _Ÿ‘_ #CBB is Gona be boring now _Ÿ˜_,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:17,No name
6028,#CBB Spoiler: Jamie O'Hara in shock SPLIT with Bianca Gascoigne after â€˜BANGINGâ€™ Nicola  McLeanâ€_ https://t.co/lh4P28vDtr,Daily_Express,London,NA,2017-01-22T17:23:17,No name
6029,RT @ryruckledge: Watching @bbuk and actually so gutted that @Chloe_GShore got evicted so not fair! She was the life of that house and TV GOâ€_,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:19,No name
6030,RT @mtvgeordieshore: We canny believe our little radge packet @Chloe_GShore has left the #CBB house! #GirlDidGood https://t.co/abrqKD0RVm hâ€_,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:24,No name
6031,RT @Daily_Express: #CBB 2017: â€˜Iâ€™m doneâ€™ Nicola McLean LEAVES after ANOTHER row with Speidi https://t.co/kVIUW6fppP https://t.co/AJwr5dwXxi,AuthorGBDavies,"Southampton, UK.",NA,2017-01-22T17:23:25,No name
6032,RT @ProfitBets: Retweet for my next CBB system play coming up,nwbanks67,,NA,2017-01-22T17:23:29,No name
6033,RT @jasminwalia: Can't believe @Chloe_GShore has been evicted ... She's hilarious! #gutted #cbb,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:29,No name
6034,RT @MissGeorgiakx: WHATTTT JUST SEEN @Chloe_GShore has gone !! What happened?! She was amazing _Ÿ˜¢_Ÿ˜© someone fill me in #CBB,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:32,No name
6035,RT @bbuk: She's been out of the House five minutes and she's already forgotten her housemates' names! #CBB _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚,infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:38,No name
6036,"RT @chloekhanxxx: VOTE TO SAVE CHLOE!â˜_ï¸èLandline: 0902 044 24 16_Ÿ“±Mobile: 6 44 24 16EVERY SINGLE VOTE COUNTS! #CBB #CBBChloe https://t.co/â€_",infenjisarmsx,In a place in the wolrd.,NA,2017-01-22T17:23:46,No name
6037,LOVED LOVED LOVED the podcast with you &amp; @BB_Superfan :)  #CBB https://t.co/H1D6Q4CrbY,jozefd14,Vegas,NA,2017-01-22T17:23:53,No name
6038,CBB is creating beef this year that even us vegans want to hear about_Ÿ’Å_Ÿè_,emmiexrose,Essex,NA,2017-01-22T17:24:01,No name
6039,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,AlexNearyX,,NA,2017-01-22T17:24:01,No name
6040,When Jamie says he was gonna pick Nicola instead of James to Bianca! _Ÿ˜‚_Ÿ˜©_Ÿ˜_ #Cbb Bianca wasn't even 2nd on his list!! Her face! _Ÿ˜‚_Ÿ˜‚,coffee_nutt,"Westhoughton, England",NA,2017-01-22T17:24:07,No name
6041,RT @Danielle90xxx: I love @MrJamesCosmo _Ÿ™ˆ he's definetly my winner #cbb,GeorgiaaH_,United Kingdom,NA,2017-01-22T17:24:09,No name
6042,"Well done to everyone getting themselves a @bbuk follow, we still can't believe it. #CBB",RealitySnapsUK,United Kingdom,NA,2017-01-22T17:24:15,No name
6043,RT @NervousRex___: I just wanna go and give @MrJamesCosmo a hug _Ÿ˜©_Ÿ˜©_Ÿ˜© #CBBUK #CBBJAMESC,GeorgiaaH_,United Kingdom,NA,2017-01-22T17:24:16,No name
6044,(Mirror):#CBB hunk #Jamie O'Hara pulls back from Bianca Gascoigne romance because of.. https://t.co/6dy4n5Khd9 https://t.co/e9Q3luLRsw,newsoneplace,,NA,2017-01-22T17:24:19,No name
6045,"@chrisrwright  And poor B wasn't even his #2 for immunity, those feelings run deep #cbb",hergesadventur1,Marlinspike Hall,NA,2017-01-22T17:24:34,No name
6046,HATE the way spencers talking about James C _Ÿ˜_it's like someone's being nasty to my granda :( #CBBJamesC  #cbb,donnadoug942,,NA,2017-01-22T17:24:41,No name
6047,"RT @bbuk: Prepare your ears for the FULL FURY of @StacyFrancis! Why did you have to mess with her clean towel Kim, why??? #CBB https://t.coâ€_",bigdballs87,"Bradford, England",NA,2017-01-22T17:24:49,No name
6048,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,blandyyyyy,"Morecambe, England",NA,2017-01-22T17:24:53,No name
6049,Creepy prick https://t.co/VdjnC4EzlH,bulldogg00,,NA,2017-01-22T17:24:54,No name
6050,#CBB housemates 'END' romance 'over Danielle Lloyd' https://t.co/OJ5rcQMreN,OK_Magazine,London,NA,2017-01-22T17:25:01,No name
6051,RT @Daily_Star: Is this an end to @CalumBest and @TheProdigalFox's flirtation? #CBB https://t.co/WqYlO0whDK,CMoulding5555,"Newcastle Upon Tyne, England",NA,2017-01-22T17:25:14,No name
